_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
159.641399454,639,0.0505895977255,-0.761783898416,2.15,0.0177394464254,0.404815574315,-38.7971305847,40.6910247803,12.0310823231,0.0,-2.32104654687,3.01875132639,0.99997765444,0.401532403277,0.0247258541617,0.986159730852,0.0524253550695,220,3.17488e+07,92.193,796.51,35.0,0.2962962962962963,0.00773958354385,0.85346086708,0.817605456574
139.406057747,558,0.0382822416944,-0.758800720162,1.85,0.0163775655496,0.368458070402,-44.3559379578,43.6625709534,14.2847635595,1.27337407842e-17,-2.76261274088,2.62516434401,0.999973177453,0.355254262722,0.0246955987992,0.860431839552,0.041360888942,240,4.28187e+06,92.5561,292.295,35.0,0.19753086419753085,0.00614800071791,0.85702030759,0.841016284883
142.647968783,571,0.0428861091095,-0.572432248088,2.25,0.0161788995156,0.412970079979,-48.3031425476,57.2310295105,15.6453316437,-3.73314922466e-17,-1.98664000673,2.97041033244,0.99997804445,0.367852182455,0.0247788160097,1.02915254287,0.0476511207098,260,1.82702e+06,92.8263,190.812,35.0,0.1316872427983539,0.0111375013046,0.76809118439,0.756638714247
147.376495595,590,0.0512196742472,-0.764781970199,3.05,0.0213960525625,0.371381429906,-57.3618392944,50.2138633728,16.82730154,-4.81723888651e-17,-1.94796651705,3.53578692699,0.999982251124,0.390895084836,0.0247284437231,1.33165547579,0.0634795442679,280,1.97069e+06,92.8964,198.185,35.0,0.0877914951989026,0.0188646076866,0.703816004963,0.631377330315
138.606003259,555,0.0424413754722,-0.754857282211,1.7,0.0157382931876,0.408965230864,-44.1003608704,51.1442375183,17.2311099005,1.44028932924e-17,-3.47090526592,4.27540207416,0.999968658483,0.35009448406,0.0247004791663,0.802128877,0.0383906024396,300,159252.0,92.9332,56.0931,35.0,0.0877914951989026,0.00395458541273,0.896991450283,0.882294593535
138.177356472,553,0.0352945816082,-0.697345816092,1.7,0.0148418344133,0.399807399571,-49.7801437378,55.610660553,17.3296211424,-3.85466221931e-17,-2.86123852861,2.87387623197,0.999973227912,0.349019970083,0.0246670857319,0.800681609264,0.0383910209362,320,551937.0,92.9498,104.722,35.0,0.0877914951989026,0.00522613708726,0.873879859336,0.825018087939
150.369584183,602,0.0466990654419,-0.689780241723,2.3,0.0184246758402,0.427714312344,-48.0129623413,60.066028595,18.2793149713,1.77045532166e-17,-2.25189265183,3.38807560548,0.999976269966,0.387128051586,0.0247316600684,1.0451651483,0.0516372612964,340,519771.0,92.9847,101.614,35.0,0.0877914951989026,0.00966400658565,0.834717787537,0.809636213632
149.627408233,599,0.0422981202689,-0.788814705503,2.1,0.0189451036286,0.402127905268,-47.7489967346,57.5380897522,18.0750196412,-1.1862149178e-17,-2.63361709839,5.62639534106,0.999973206591,0.38126185063,0.024692952144,0.971345510828,0.0484097392518,360,469503.0,93.0016,96.559,35.0,0.0877914951989026,0.00632994295709,0.872318681771,0.850263484137
143.750862501,576,0.0561091646168,-0.713559792471,2.0,0.0169183283357,0.43206937074,-46.5578041077,54.4203834534,18.5391919472,-2.46716227694e-17,-2.33148074478,2.27529677986,0.999976792611,0.370158986488,0.0247353779189,0.928367070941,0.0462798466659,380,988890.0,93.0538,140.29,35.0,0.0877914951989026,0.00830668743694,0.820512228443,0.772290742352
151.419725059,606,0.0468722364951,-0.722642985936,2.3,0.0191891882624,0.454178396805,-58.9858360291,49.9850082397,19.3352751386,4.69005106112e-17,-2.41977172191,3.15868685076,0.999978629579,0.390642275588,0.0246918414636,1.04369614975,0.0534483202186,400,498470.0,93.1085,99.5034,35.0,0.0877914951989026,0.0114808693714,0.787543261442,0.768167565307
